draft_region	draft_year	draft_month	birth_year	count_exact	count_addition_birthplace_derived	count_addition_nobirthplace_derived
КирССР	1940	10	1924	0	0	0
Латвийская ССР	1940	10	1924	0	0	0
Литовская ССР	1940	10	1924	0	0	0
Молдавская ССР	1940	10	1924	0	0	0
ТаджССР	1940	10	1924	0	0	0
ТуркССР	1940	10	1924	0	0	0
УзССР	1940	10	1924	0	0	0
Эстонская ССР	1940	10	1924	0	0	0
АзССР	1940	11		0	0	0
АрССР	1940	11		0	0	0
ГрузССР	1940	11		0	0	0
Зарубежье	1940	11		0	0	0
Карело-Финская ССР	1940	11		0	0	0
КирССР	1940	11		0	0	0
Латвийская ССР	1940	11		0	0	0
Литовская ССР	1940	11		0	0	0
Молдавская ССР	1940	11		0	0	0
ТаджССР	1940	11		0	0	0
УзССР	1940	11		0	0	0
Эстонская ССР	1940	11		0	0	0
АзССР	1940	11	1900	0	0	0
АрССР	1940	11	1900	0	0	0
БССР	1940	11	1900	0	0	0
ГрузССР	1940	11	1900	0	0	0
Зарубежье	1940	11	1900	0	0	0
КазССР	1940	11	1900	0	0	0
Карело-Финская ССР	1940	11	1900	0	0	0
КирССР	1940	11	1900	0	0	0
Латвийская ССР	1940	11	1900	0	0	0
Литовская ССР	1940	11	1900	0	0	0
Молдавская ССР	1940	11	1900	0	0	0
ТаджССР	1940	11	1900	0	0	0
ТуркССР	1940	11	1900	0	0	0
Эстонская ССР	1940	11	1900	0	0	0
АзССР	1940	11	1902	0	0	0
АрССР	1940	11	1902	0	0	0
БССР	1940	11	1902	0	0	0
ГрузССР	1940	11	1902	0	0	0
Зарубежье	1940	11	1902	0	0	0
КазССР	1940	11	1902	0	0	0
Карело-Финская ССР	1940	11	1902	0	0	0
КирССР	1940	11	1902	0	0	0
Латвийская ССР	1940	11	1902	0	0	0
Литовская ССР	1940	11	1902	0	0	0
Молдавская ССР	1940	11	1902	0	0	0
ТуркССР	1940	11	1902	0	0	0
УзССР	1940	11	1902	0	0	0
УССР	1940	11	1902	0	0	0
Эстонская ССР	1940	11	1902	0	0	0
АзССР	1940	11	1903	0	0	0
АрССР	1940	11	1903	0	0	0
БССР	1940	11	1903	0	0	0
ГрузССР	1940	11	1903	0	0	0
Зарубежье	1940	11	1903	0	0	0
КазССР	1940	11	1903	0	0	0
Карело-Финская ССР	1940	11	1903	0	0	0
КирССР	1940	11	1903	0	0	0
Латвийская ССР	1940	11	1903	0	0	0
Литовская ССР	1940	11	1903	0	0	0
Молдавская ССР	1940	11	1903	0	0	0
ТаджССР	1940	11	1903	0	0	0
УзССР	1940	11	1903	0	0	0
УССР	1940	11	1903	0	0	0
Эстонская ССР	1940	11	1903	0	0	0
АрССР	1940	11	1904	0	0	0
БССР	1940	11	1904	0	0	0
ГрузССР	1940	11	1904	0	0	0
Зарубежье	1940	11	1904	0	0	0
КазССР	1940	11	1904	0	0	0
Карело-Финская ССР	1940	11	1904	0	0	0
КирССР	1940	11	1904	0	0	0
Латвийская ССР	1940	11	1904	0	0	0
Литовская ССР	1940	11	1904	0	0	0
Молдавская ССР	1940	11	1904	0	0	0
ТаджССР	1940	11	1904	0	0	0
ТуркССР	1940	11	1904	0	0	0
УзССР	1940	11	1904	0	0	0
Эстонская ССР	1940	11	1904	0	0	0
АзССР	1940	11	1905	0	0	0
АрССР	1940	11	1905	0	0	0
БССР	1940	11	1905	0	0	0
ГрузССР	1940	11	1905	0	0	0
Зарубежье	1940	11	1905	0	0	0
КазССР	1940	11	1905	0	0	0
Карело-Финская ССР	1940	11	1905	0	0	0
КирССР	1940	11	1905	0	0	0
Латвийская ССР	1940	11	1905	0	0	0
Литовская ССР	1940	11	1905	0	0	0
Молдавская ССР	1940	11	1905	0	0	0
ТаджССР	1940	11	1905	0	0	0
ТуркССР	1940	11	1905	0	0	0
УзССР	1940	11	1905	0	0	0
УССР	1940	11	1905	0	0	0
Эстонская ССР	1940	11	1905	0	0	0
АзССР	1940	11	1906	0	0	0
АрССР	1940	11	1906	0	0	0
БССР	1940	11	1906	0	0	0
ГрузССР	1940	11	1906	0	0	0
Зарубежье	1940	11	1906	0	0	0
КазССР	1940	11	1906	0	0	0
Карело-Финская ССР	1940	11	1906	0	0	0
КирССР	1940	11	1906	0	0	0
Латвийская ССР	1940	11	1906	0	0	0
Литовская ССР	1940	11	1906	0	0	0
Молдавская ССР	1940	11	1906	0	0	0
ТаджССР	1940	11	1906	0	0	0
ТуркССР	1940	11	1906	0	0	0
УзССР	1940	11	1906	0	0	0
УССР	1940	11	1906	0	0	0
Эстонская ССР	1940	11	1906	0	0	0
АзССР	1940	11	1907	0	0	0
АрССР	1940	11	1907	0	0	0
БССР	1940	11	1907	0	0	0
Зарубежье	1940	11	1907	0	0	0
